"EPCI_EPT","VAR","loc","fra","b100","TYPO_FREI","LIB_VAR_SH","LIB_VAR_LG","Unite","Source"
"243300316","equ2",12.2255565420589,20.0468435617419,60.9849451082195,"FAVP","Éloignement de l'école","Part des 6-10 ans scolarisés hors de leur commune de résidence","%","Insee-RP 2021"
"243300316","equ3",35.0949847438402,26.3159246878169,133.360256803317,"FAVP","Distance au travail","Temps moyen de trajet domicile-travail des femmes","min.","Insee-RP 2021, Insee-METRIC 2024"
"243300563","fam1",7.6037947623145,8.39564661886221,90.568304116461,"MOY","Familles monoparentales","Part des familles monoparentales parmi l'ensemble des ménages","%","Insee-RP 2021"
"243300563","fam3",2.32351968397936,5.52734782524417,42.0367915579244,"MOY","Familles nombreuses","Part des ménages avec 3 enfants ou plus","%","Insee-RP 2021"
"243300563","emp2",32.9,29.81,110.365649111037,"MOY","Non-mixité de l'offre d'emploi","Indice de ségrégation femmes / hommes des secteurs d'activité","%","Insee-RP 2021"
"243300563","for2",47.4521773801564,48.5157951419143,97.8076876640964,"MOY","Femmes peu diplômées","Part des femmes sans diplôme ou titulaires d'un diplôme inférieur au niveau BAC","%","Insee-RP 2021"
"243300563","equ1",20.8144710353316,40.7,51.1412064750162,"MOY","Accueil des jeunes enfants","Part des enfants de moins de 3 ans n'ayant théoriquement pas de place d'accueil","pour 100 enfants","CAF 2021"
"243300563","equ2",15.5153260429068,20.0468435617419,77.3953565064816,"MOY","Éloignement de l'école","Part des 6-10 ans scolarisés hors de leur commune de résidence","%","Insee-RP 2021"
"243300563","equ3",56.8431026671554,26.3159246878169,216.002680283818,"MOY","Distance au travail","Temps moyen de trajet domicile-travail des femmes","min.","Insee-RP 2021, Insee-METRIC 2024"
"243300811","fam1",8.29428803872149,8.39564661886221,98.7927245542589,"MOY","Familles monoparentales","Part des familles monoparentales parmi l'ensemble des ménages","%","Insee-RP 2021"
"243300811","fam3",5.8423730151742,5.52734782524417,105.699391460245,"MOY","Familles nombreuses","Part des ménages avec 3 enfants ou plus","%","Insee-RP 2021"
"243300811","emp2",42.54,29.81,142.70379067427,"MOY","Non-mixité de l'offre d'emploi","Indice de ségrégation femmes / hommes des secteurs d'activité","%","Insee-RP 2021"
"243300811","for2",65.4320517371041,48.5157951419143,134.867524165497,"MOY","Femmes peu diplômées","Part des femmes sans diplôme ou titulaires d'un diplôme inférieur au niveau BAC","%","Insee-RP 2021"
"243300811","equ1",NA,NA,NA,"MOY","Accueil des jeunes enfants","Part des enfants de moins de 3 ans n'ayant théoriquement pas de place d'accueil","pour 100 enfants","CAF 2021"
"243300811","equ2",30.7725175003086,20.0468435617419,153.50305600746,"MOY","Éloignement de l'école","Part des 6-10 ans scolarisés hors de leur commune de résidence","%","Insee-RP 2021"
"243300811","equ3",25.4388722050319,26.3159246878169,96.6672176897094,"MOY","Distance au travail","Temps moyen de trajet domicile-travail des femmes","min.","Insee-RP 2021, Insee-METRIC 2024"
"243301165","fam1",7.5695969314492,8.39564661886221,90.1609759806094,"FAVP","Familles monoparentales","Part des familles monoparentales parmi l'ensemble des ménages","%","Insee-RP 2021"
"243301165","fam3",3.53608773183455,5.52734782524417,63.9744022564446,"FAVP","Familles nombreuses","Part des ménages avec 3 enfants ou plus","%","Insee-RP 2021"
"243301165","emp2",27.08,29.81,90.8419993290842,"FAVP","Non-mixité de l'offre d'emploi","Indice de ségrégation femmes / hommes des secteurs d'activité","%","Insee-RP 2021"
"243301165","for2",40.5025194537104,48.5157951419143,83.4831611751099,"FAVP","Femmes peu diplômées","Part des femmes sans diplôme ou titulaires d'un diplôme inférieur au niveau BAC","%","Insee-RP 2021"
"243301165","equ1",7.3709159791829,40.7,18.110358671211,"FAVP","Accueil des jeunes enfants","Part des enfants de moins de 3 ans n'ayant théoriquement pas de place d'accueil","pour 100 enfants","CAF 2021"
"243301165","equ2",11.6631648981676,20.0468435617419,58.1795576058969,"FAVP","Éloignement de l'école","Part des 6-10 ans scolarisés hors de leur commune de résidence","%","Insee-RP 2021"
"243301165","equ3",30.9687597653103,26.3159246878169,117.680682448706,"FAVP","Distance au travail","Temps moyen de trajet domicile-travail des femmes","min.","Insee-RP 2021, Insee-METRIC 2024"
"243301181","fam1",7.90242186409781,8.39564661886221,94.1252320737716,"MOY","Familles monoparentales","Part des familles monoparentales parmi l'ensemble des ménages","%","Insee-RP 2021"
"243301181","fam3",6.61176757255908,5.52734782524417,119.619169656055,"MOY","Familles nombreuses","Part des ménages avec 3 enfants ou plus","%","Insee-RP 2021"
"243301181","emp2",42.45,29.81,142.40187856424,"MOY","Non-mixité de l'offre d'emploi","Indice de ségrégation femmes / hommes des secteurs d'activité","%","Insee-RP 2021"
"243301181","for2",57.9608175222514,48.5157951419143,119.467932768512,"MOY","Femmes peu diplômées","Part des femmes sans diplôme ou titulaires d'un diplôme inférieur au niveau BAC","%","Insee-RP 2021"
"243301181","equ1",NA,NA,NA,"MOY","Accueil des jeunes enfants","Part des enfants de moins de 3 ans n'ayant théoriquement pas de place d'accueil","pour 100 enfants","CAF 2021"
"243301181","equ2",19.7913306756444,20.0468435617419,98.7254208608425,"MOY","Éloignement de l'école","Part des 6-10 ans scolarisés hors de leur commune de résidence","%","Insee-RP 2021"
"243301181","equ3",28.012936285079,26.3159246878169,106.448610935749,"MOY","Distance au travail","Temps moyen de trajet domicile-travail des femmes","min.","Insee-RP 2021, Insee-METRIC 2024"
"243301215","fam1",7.89122550083314,8.39564661886221,93.9918729202369,"MOY","Familles monoparentales","Part des familles monoparentales parmi l'ensemble des ménages","%","Insee-RP 2021"
"243301215","fam3",5.34941456145463,5.52734782524417,96.7808563995756,"MOY","Familles nombreuses","Part des ménages avec 3 enfants ou plus","%","Insee-RP 2021"
"243301215","emp2",42.36,29.81,142.09996645421,"MOY","Non-mixité de l'offre d'emploi","Indice de ségrégation femmes / hommes des secteurs d'activité","%","Insee-RP 2021"
"243301215","for2",45.8991752259419,48.5157951419143,94.6066638538678,"MOY","Femmes peu diplômées","Part des femmes sans diplôme ou titulaires d'un diplôme inférieur au niveau BAC","%","Insee-RP 2021"
"243301215","equ1",NA,NA,NA,"MOY","Accueil des jeunes enfants","Part des enfants de moins de 3 ans n'ayant théoriquement pas de place d'accueil","pour 100 enfants","CAF 2021"
"243301215","equ2",38.1228443201657,20.0468435617419,190.168812375634,"MOY","Éloignement de l'école","Part des 6-10 ans scolarisés hors de leur commune de résidence","%","Insee-RP 2021"
"243301215","equ3",25.4948529124753,26.3159246878169,96.8799432849811,"MOY","Distance au travail","Temps moyen de trajet domicile-travail des femmes","min.","Insee-RP 2021, Insee-METRIC 2024"
"243301223","fam1",7.87202617571654,8.39564661886221,93.7631910093826,"MOY","Familles monoparentales","Part des familles monoparentales parmi l'ensemble des ménages","%","Insee-RP 2021"
"243301223","fam3",4.83122460955247,5.52734782524417,87.4058366200078,"MOY","Familles nombreuses","Part des ménages avec 3 enfants ou plus","%","Insee-RP 2021"
"243301223","emp2",33.35,29.81,111.875209661188,"MOY","Non-mixité de l'offre d'emploi","Indice de ségrégation femmes / hommes des secteurs d'activité","%","Insee-RP 2021"
"243301223","for2",52.7316563174673,48.5157951419143,108.689667278916,"MOY","Femmes peu diplômées","Part des femmes sans diplôme ou titulaires d'un diplôme inférieur au niveau BAC","%","Insee-RP 2021"
"243301223","equ1",26.2444750900056,40.7,64.4827397788835,"MOY","Accueil des jeunes enfants","Part des enfants de moins de 3 ans n'ayant théoriquement pas de place d'accueil","pour 100 enfants","CAF 2021"
"243301223","equ2",18.450764708672,20.0468435617419,92.038253562691,"MOY","Éloignement de l'école","Part des 6-10 ans scolarisés hors de leur commune de résidence","%","Insee-RP 2021"
"243301223","equ3",25.3319564617362,26.3159246878169,96.2609399526961,"MOY","Distance au travail","Temps moyen de trajet domicile-travail des femmes","min.","Insee-RP 2021, Insee-METRIC 2024"
"243301249","fam1",7.51216667677851,8.39564661886221,89.47692795813,"MOY","Familles monoparentales","Part des familles monoparentales parmi l'ensemble des ménages","%","Insee-RP 2021"
"243301249","fam3",4.58284493794481,5.52734782524417,82.9121865103967,"MOY","Familles nombreuses","Part des ménages avec 3 enfants ou plus","%","Insee-RP 2021"
"243301249","emp2",32.49,29.81,108.990271720899,"MOY","Non-mixité de l'offre d'emploi","Indice de ségrégation femmes / hommes des secteurs d'activité","%","Insee-RP 2021"
"243301249","for2",45.6053418497181,48.5157951419143,94.0010190832022,"MOY","Femmes peu diplômées","Part des femmes sans diplôme ou titulaires d'un diplôme inférieur au niveau BAC","%","Insee-RP 2021"
"243301249","equ1",NA,NA,NA,"MOY","Accueil des jeunes enfants","Part des enfants de moins de 3 ans n'ayant théoriquement pas de place d'accueil","pour 100 enfants","CAF 2021"
"243301249","equ2",19.8222285818076,20.0468435617419,98.879549395183,"MOY","Éloignement de l'école","Part des 6-10 ans scolarisés hors de leur commune de résidence","%","Insee-RP 2021"
"243301249","equ3",24.0893653251444,26.3159246878169,91.5391178950162,"MOY","Distance au travail","Temps moyen de trajet domicile-travail des femmes","min.","Insee-RP 2021, Insee-METRIC 2024"
"243301264","fam1",6.56862659138496,8.39564661886221,78.2384834615055,"FAV","Familles monoparentales","Part des familles monoparentales parmi l'ensemble des ménages","%","Insee-RP 2021"
"243301264","fam3",4.54988544181741,5.52734782524417,82.3158879388311,"FAV","Familles nombreuses","Part des ménages avec 3 enfants ou plus","%","Insee-RP 2021"
"243301264","emp2",38.31,29.81,128.513921502851,"FAV","Non-mixité de l'offre d'emploi","Indice de ségrégation femmes / hommes des secteurs d'activité","%","Insee-RP 2021"
"243301264","for2",39.2232959162705,48.5157951419143,80.8464455782654,"FAV","Femmes peu diplômées","Part des femmes sans diplôme ou titulaires d'un diplôme inférieur au niveau BAC","%","Insee-RP 2021"
"243301264","equ1",24.0200319184358,40.7,59.0172774408742,"FAV","Accueil des jeunes enfants","Part des enfants de moins de 3 ans n'ayant théoriquement pas de place d'accueil","pour 100 enfants","CAF 2021"
"243301264","equ2",18.5661669762749,20.0468435617419,92.613916595365,"FAV","Éloignement de l'école","Part des 6-10 ans scolarisés hors de leur commune de résidence","%","Insee-RP 2021"
"243301264","equ3",26.7388279018302,26.3159246878169,101.607023956141,"FAV","Distance au travail","Temps moyen de trajet domicile-travail des femmes","min.","Insee-RP 2021, Insee-METRIC 2024"
"243301355","fam1",7.2020221077857,8.39564661886221,85.782816199114,"MOY","Familles monoparentales","Part des familles monoparentales parmi l'ensemble des ménages","%","Insee-RP 2021"
"243301355","fam3",4.39274034461317,5.52734782524417,79.4728409265454,"MOY","Familles nombreuses","Part des ménages avec 3 enfants ou plus","%","Insee-RP 2021"
"243301355","emp2",45.3,29.81,151.962428715196,"MOY","Non-mixité de l'offre d'emploi","Indice de ségrégation femmes / hommes des secteurs d'activité","%","Insee-RP 2021"
"243301355","for2",38.633090212442,48.5157951419143,79.629922789961,"MOY","Femmes peu diplômées","Part des femmes sans diplôme ou titulaires d'un diplôme inférieur au niveau BAC","%","Insee-RP 2021"
"243301355","equ1",NA,NA,NA,"MOY","Accueil des jeunes enfants","Part des enfants de moins de 3 ans n'ayant théoriquement pas de place d'accueil","pour 100 enfants","CAF 2021"
"243301355","equ2",28.236449073903,20.0468435617419,140.852344095659,"MOY","Éloignement de l'école","Part des 6-10 ans scolarisés hors de leur commune de résidence","%","Insee-RP 2021"
"243301355","equ3",23.7984851787901,26.3159246878169,90.4337790182527,"MOY","Distance au travail","Temps moyen de trajet domicile-travail des femmes","min.","Insee-RP 2021, Insee-METRIC 2024"
"243301371","fam1",8.26193505880754,8.39564661886221,98.4073703179186,"MOY","Familles monoparentales","Part des familles monoparentales parmi l'ensemble des ménages","%","Insee-RP 2021"
"243301371","fam3",4.56209583752079,5.52734782524417,82.5367967017574,"MOY","Familles nombreuses","Part des ménages avec 3 enfants ou plus","%","Insee-RP 2021"
"243301371","emp2",35.45,29.81,118.919825561892,"MOY","Non-mixité de l'offre d'emploi","Indice de ségrégation femmes / hommes des secteurs d'activité","%","Insee-RP 2021"
"243301371","for2",62.0769470780463,48.5157951419143,127.952034788803,"MOY","Femmes peu diplômées","Part des femmes sans diplôme ou titulaires d'un diplôme inférieur au niveau BAC","%","Insee-RP 2021"
"243301371","equ1",NA,NA,NA,"MOY","Accueil des jeunes enfants","Part des enfants de moins de 3 ans n'ayant théoriquement pas de place d'accueil","pour 100 enfants","CAF 2021"
"243301371","equ2",45.0420766747542,20.0468435617419,224.684133120658,"MOY","Éloignement de l'école","Part des 6-10 ans scolarisés hors de leur commune de résidence","%","Insee-RP 2021"
"243301371","equ3",28.1467570031872,26.3159246878169,106.957127051735,"MOY","Distance au travail","Temps moyen de trajet domicile-travail des femmes","min.","Insee-RP 2021, Insee-METRIC 2024"
"243301389","fam1",5.16708567611155,8.39564661886221,61.5448209135296,"MOY","Familles monoparentales","Part des familles monoparentales parmi l'ensemble des ménages","%","Insee-RP 2021"
"243301389","fam3",4.49017212032035,5.52734782524417,81.2355629188578,"MOY","Familles nombreuses","Part des ménages avec 3 enfants ou plus","%","Insee-RP 2021"
"243301389","emp2",41.38,29.81,138.812479033881,"MOY","Non-mixité de l'offre d'emploi","Indice de ségrégation femmes / hommes des secteurs d'activité","%","Insee-RP 2021"
"243301389","for2",47.2513070686862,48.5157951419143,97.3936569120854,"MOY","Femmes peu diplômées","Part des femmes sans diplôme ou titulaires d'un diplôme inférieur au niveau BAC","%","Insee-RP 2021"
"243301389","equ1",NA,NA,NA,"MOY","Accueil des jeunes enfants","Part des enfants de moins de 3 ans n'ayant théoriquement pas de place d'accueil","pour 100 enfants","CAF 2021"
"243301389","equ2",15.0259831019329,20.0468435617419,74.95435905236,"MOY","Éloignement de l'école","Part des 6-10 ans scolarisés hors de leur commune de résidence","%","Insee-RP 2021"
"243301389","equ3",30.5442575127619,26.3159246878169,116.067582177352,"MOY","Distance au travail","Temps moyen de trajet domicile-travail des femmes","min.","Insee-RP 2021, Insee-METRIC 2024"
"243301397","fam1",6.75402187912904,8.39564661886221,80.4467146575108,"MOY","Familles monoparentales","Part des familles monoparentales parmi l'ensemble des ménages","%","Insee-RP 2021"
"243301397","fam3",4.68533505924322,5.52734782524417,84.7664233802085,"MOY","Familles nombreuses","Part des ménages avec 3 enfants ou plus","%","Insee-RP 2021"
"243301397","emp2",41.03,29.81,137.638376383764,"MOY","Non-mixité de l'offre d'emploi","Indice de ségrégation femmes / hommes des secteurs d'activité","%","Insee-RP 2021"
"243301397","for2",50.756079969386,48.5157951419143,104.617640133319,"MOY","Femmes peu diplômées","Part des femmes sans diplôme ou titulaires d'un diplôme inférieur au niveau BAC","%","Insee-RP 2021"
"243301397","equ1",NA,NA,NA,"MOY","Accueil des jeunes enfants","Part des enfants de moins de 3 ans n'ayant théoriquement pas de place d'accueil","pour 100 enfants","CAF 2021"
"243301397","equ2",28.9397007851973,20.0468435617419,144.360386192801,"MOY","Éloignement de l'école","Part des 6-10 ans scolarisés hors de leur commune de résidence","%","Insee-RP 2021"
"243301397","equ3",26.1330206914321,26.3159246878169,99.3049683849054,"MOY","Distance au travail","Temps moyen de trajet domicile-travail des femmes","min.","Insee-RP 2021, Insee-METRIC 2024"
