"EPCI_EPT","SEXE","VAR","loc","fra","fras","b100","diffFH","TYPO_IPCE","TYPO_INEG2","LIB_VAR_SH","LIB_VAR_LG","Unite","Source"
"200006716","SEXE1","fam2",11.4812869486715,11.2557888713675,6.21969429247233,102.003396473416,12.378632223894,"DEG","Q4","Inactivité","Part des inactifs parmi les 15-64 ans (hors étudiants et retraités)","%","Insee-RP 2021"
"200006716","SEXE1","emp1",11.6587534452263,12.7605274497013,11.3354735644379,91.3657643947876,30.2068123715973,"DEG","Q4","Chômage","Taux de chômage","%","Insee-RP 2021"
"200006716","SEXE1","emp3",3.10951076219443,24.3005066220309,8.32091773402684,12.7960738043845,56.1638472426075,"DEG","Q4","Temps partiel","Part des résidents travaillant à temps partiel","%","Insee-RP 2021"
"200006716","SEXE1","emp4",7.61395086606014,13.626288624939,11.8304024683587,55.876923464875,35.375461790694,"DEG","Q4","Contrats précaires","Part des résidents salariés en contrat précaire (hors apprentissage et stages rémunérés)","%","Insee-RP 2021"
"200006716","SEXE1","for3",27.4544052651009,15.9392495621688,15.9392495621688,172.244026658965,56.4378967576879,"DEG","Q4","Jeunes non insérés","Part des 15-24 ans ni en emploi, ni en études, ni en formation","%","Insee-RP 2021"
"200006716","SEXE2","fam2",12.8745996569561,11.2557888713675,11.2557888713675,114.38202869731,12.378632223894,"DEG","Q4","Inactivité","Part des inactifs parmi les 15-64 ans (hors étudiants et retraités)","%","Insee-RP 2021"
"200006716","SEXE2","emp1",15.5133020295837,12.7605274497013,12.7605274497013,121.572576766385,30.2068123715973,"DEG","Q4","Chômage","Taux de chômage","%","Insee-RP 2021"
"200006716","SEXE2","emp3",16.7576101805716,24.3005066220309,24.3005066220309,68.9599210469921,56.1638472426075,"DEG","Q4","Temps partiel","Part des résidents travaillant à temps partiel","%","Insee-RP 2021"
"200006716","SEXE2","emp4",12.4343133920651,13.626288624939,13.626288624939,91.252385255569,35.375461790694,"DEG","Q4","Contrats précaires","Part des résidents salariés en contrat précaire (hors apprentissage et stages rémunérés)","%","Insee-RP 2021"
"200006716","SEXE2","for3",18.4586280532539,15.9392495621688,14.6465227600521,115.806129901277,56.4378967576879,"DEG","Q4","Jeunes non insérés","Part des 15-24 ans ni en emploi, ni en études, ni en formation","%","Insee-RP 2021"
"200006930","SEXE1","fam2",12.2923100841342,11.2557888713675,6.21969429247233,109.208783361275,3.14802792298008,"DEG","Q2","Inactivité","Part des inactifs parmi les 15-64 ans (hors étudiants et retraités)","%","Insee-RP 2021"
"200006930","SEXE1","emp1",6.73011620547771,12.7605274497013,11.3354735644379,52.7416772700509,6.59347107655488,"DEG","Q2","Chômage","Taux de chômage","%","Insee-RP 2021"
"200006930","SEXE1","emp3",7.36476928116493,24.3005066220309,8.32091773402684,30.3070606539865,76.6518105781762,"DEG","Q2","Temps partiel","Part des résidents travaillant à temps partiel","%","Insee-RP 2021"
"200006930","SEXE1","emp4",19.3834275468341,13.626288624939,11.8304024683587,142.250234677683,29.5913099802395,"DEG","Q2","Contrats précaires","Part des résidents salariés en contrat précaire (hors apprentissage et stages rémunérés)","%","Insee-RP 2021"
"200006930","SEXE1","for3",20.7657952786557,15.9392495621688,15.9392495621688,130.280884289199,10.0442455825026,"DEG","Q2","Jeunes non insérés","Part des 15-24 ans ni en emploi, ni en études, ni en formation","%","Insee-RP 2021"
"200006930","SEXE2","fam2",12.6466454607566,11.2557888713675,11.2557888713675,112.356811284255,3.14802792298008,"DEG","Q2","Inactivité","Part des inactifs parmi les 15-64 ans (hors étudiants et retraités)","%","Insee-RP 2021"
